Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL06_094.CRB;DL06_094.CRB;VL06_094.CRB;CL06_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
0,073254;-0,719626;-4,910740;-0,093170
0,056919;-0,566118;-4,190116;-0,073676
0,043588;-0,441298;-3,412224;-0,046729
0,032721;-0,336009;-2,877722;-0,019207
0,023034;-0,243843;-2,519796;-0,007167
0,013196;-0,155644;-2,410033;0,013474
0,002531;-0,062563;-2,543658;0,027808
-0,008488;0,048524;-2,753641;0,034115
-0,017685;0,243843;-2,281179;0,070236
-0,023287;0,297250;-1,455564;0,082277
-0,023996;0,316172;-0,520185;0,101770
-0,022056;0,299081;0,462917;0,102344
-0,018799;0,269784;0,806526;0,101770
-0,015576;0,240486;0,801753;0,100624
-0,012622;0,211493;0,787436;0,090877
-0,010243;0,186468;0,682445;0,089730
-0,008083;0,144353;0,544047;0,082850
-0,006396;0,129398;0,415194;0,079410
-0,005012;0,115970;0,362698;0,078836
-0,004101;0,106204;0,267251;0,073103
-0,003712;0,099796;0,176577;0,072529
-0,003223;0,097049;0,076357;0,068516
-0,003223;0,094302;0,076357;0,066796
-0,003223;0,094302;0,000000;0,071383
-0,003223;0,094302;0,000000;0,066796
-0,003223;0,094302;0,000000;0,069089
-0,003223;0,094302;0,000000;0,067369
-0,003223;0,094302;0,000000;0,067369
-0,003223;0,094302;0,000000;0,070809
-0,003223;0,094302;0,000000;0,067943
-0,003223;0,094302;0,000000;0,066796
-0,004016;0,102542;-0,224300;0,068516
-0,004016;0,102542;0,000000;0,068516
-0,005046;0,112308;-0,267251;0,071956
-0,006379;0,123600;-0,310202;0,069089
-0,007611;0,137028;-0,367470;0,069663
-0,008488;0,144658;-0,209983;0,073676
-0,008826;0,149846;-0,143170;0,075396
-0,009551;0,153813;-0,109764;0,079983
-0,010614;0,161748;-0,214755;0,077690
-0,011559;0,180364;-0,233845;0,082850
-0,011931;0,183721;-0,090674;0,080557
-0,012386;0,188299;-0,124081;0,081703
-0,011576;0,180670;0,209983;0,084570
-0,011576;0,180670;0,000000;0,081130
-0,010496;0,176702;0,109764;0,084570
-0,008859;0,164800;0,319747;0,081130
